Id,Descripción,Localización,Enlace,Precio,Última Actualización,Timestamp_Scrapeo,Superficie Construida,Habitaciones,Baños,Antigüedad,Conservación,Superficie Útil,Tipo De Casa,CP,CP_encoded,Planta_11ª,Planta_12ª,Planta_13ª,Planta_14ª,Planta_15ª,Planta_16ª,Planta_17ª,Planta_1ª,Planta_2ª,Planta_3ª,Planta_4ª,Planta_5ª,Planta_6ª,Planta_7ª,Planta_8ª,Planta_9ª,Planta_Bajo,Planta_Entresuelo,Planta_Más de 20,Planta_No especificado,Planta_Principal,Planta_Semisótano,Planta_Sótano,cluster
a66507fb-1839-47a7-b208-96cf607c210e,Piso en venta en Sanchinarro,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-centro_palacio28005-48378755538_102100/,0.02681704260651629,2024-11-05,2024-11-06 05:29:50.048678,0.09036144578313253,2,2,6,3,0.14478648630522947,5,28013,0.30526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
a81a850a-d740-446c-97d1-40e813809618,Chalet en venta en Soto del Real,Soto del Real,https://www.pisos.com/comprar/chalet-soto_del_real_centro_urbano-48427560812_102100/,0.03208020050125313,2024-10-30,2024-11-06 05:29:53.243950,0.43473895582329314,6,5,6,3,0.14478648630522947,1,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
bb37a653-95b6-452a-afc5-7602753bf8b6,Piso en venta en Cenicientos,Cenicientos,https://www.pisos.com/comprar/piso-cenicientos_centro_urbano-44260153955_108500/,0.002957393483709273,2024-08-08,2024-11-06 05:29:55.888476,0.08835341365461846,2,2,6,3,0.14478648630522947,5,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1decb1ad-f286-402f-b8d0-d7db8417c2a8,Piso en venta en Recoletos,Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-28339789209_100500/,0.06516290726817042,2024-10-07,2024-11-06 05:29:59.056334,0.16867469879518068,3,3,6,2,0.14478648630522947,5,28001,0.7442105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7006341f-122f-464b-804b-07a83bc00640,Piso en venta en Centro,Centro (Móstoles),https://www.pisos.com/comprar/piso-mostoles_centro28937-45030897839_510487/,0.012280701754385965,2024-10-04,2024-11-06 05:30:02.064957,0.09437751004016064,2,2,0,2,0.09017223910840934,5,28931,0.07789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f8108061-811c-4841-b5f1-fb57271612a9,Piso en venta en Calle de la Era,Centro (San Fernando de Henares),https://www.pisos.com/comprar/piso-san_fernando_de_henares_centro-30859080540_101800/,0.012982456140350877,2024-11-03,2024-11-06 05:30:05.207950,0.09036144578313253,2,2,6,3,0.14478648630522947,5,28830,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
875e66c3-b44f-486e-8192-e5b7f566f5d5,Chalet en venta en Nuevo Baztán,Nuevo Baztán,https://www.pisos.com/comprar/chalet-nuevo_baztan_centro_urbano-47553744073_108500/,0.014987468671679197,2024-09-19,2024-11-06 05:30:08.386923,0.37148594377510036,4,3,5,3,0.14478648630522947,1,28514,0.11536842105263156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
69fefa00-f3eb-4579-bb45-fbb97da3c5e6,Ático en venta en Estación-Zona Norte,Estación-Zona Norte (Pozuelo de Alarcón),https://www.pisos.com/comprar/atico-estacion_zona_norte28224-47509357013_101800/,0.040050125313283204,2024-09-13,2024-11-06 05:30:10.968778,0.16064257028112447,3,3,1,3,0.14478648630522947,4,28223,0.40631578947368424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
846667fe-8a6b-4c68-b97e-929092877f19,Apartamento en venta en San Juan Bautista,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),https://www.pisos.com/comprar/apartamento-san_juan_bautista28043-47533366929_101800/,0.05764411027568922,2024-09-27,2024-11-06 05:30:14.012342,0.27008032128514053,5,3,2,3,0.14478648630522947,4,28027,0.14694736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5fabef6c-6db3-4b70-89f3-127ee8431356,Apartamento en venta en Castellana,Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/apartamento-salamanca_castellana28006-45853881892_101800/,0.06812030075187969,2024-07-05,2024-11-06 05:30:17.080870,0.1004016064257028,No especificado,2,5,3,0.14478648630522947,4,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
a67f81b6-375d-41e3-84eb-e4a500e10069,"Finca rústica en venta en Polígono 12, Número 15",El Molar,https://www.pisos.com/comprar/finca_rustica-el_molar_el_molar-5035671756_197600/,0.004411027568922306,2024-10-29,2024-11-06 05:30:20.258628,0.013031124497991965,No especificado,No especificado,6,2,0.14478648630522947,4,28710,0.05680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
dd06b3c3-c357-47ff-80de-b11630437fee,Piso en venta en Castellana,Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-26750797750_100500/,0.09774436090225563,2024-06-20,2024-11-06 05:30:23.844003,0.18975903614457829,4,No especificado,6,2,0.14478648630522947,5,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c816d561-172d-4c67-8e5a-ec051a2b16f7,Ático en venta en Plaza de Chamberí,Trafalgar (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/atico-trafalgar28010-41679302557_108900/,0.047619047619047616,2024-10-07,2024-11-06 05:30:26.701832,0.07931726907630522,2,1,6,2,0.14478648630522947,4,28015,0.38947368421052636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1f8f342a-e2d7-4d2f-a853-a5af98d36ccc,Piso en venta en Cortes,Cortes-Huertas (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-cortes_huertas28014-47543529226_102100/,0.10526315789473684,2024-10-30,2024-11-06 05:30:29.992838,0.2991967871485943,5,3,6,3,0.14478648630522947,5,28014,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
78a45c94-3f68-4a4e-b932-9e3f2deb481a,Casa adosada en venta en Calle de Ciempozuelos,San Isidro (Getafe),https://www.pisos.com/comprar/casa_adosada-san_isidro_distrito-26755511318_995801/,0.021804511278195486,2022-09-23,2024-11-06 05:30:33.355269,0.13554216867469876,3,1,5,1,0.1347517730496454,0,28901,0.09616842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6256d4fc-7fad-4299-ba68-5c76a528f816,Piso en venta en Pavones,Pavones (Distrito Moratalaz. Madrid Capital),https://www.pisos.com/comprar/piso-pavones-42570020947_108900/,0.016541353383458645,2024-09-17,2024-11-06 05:30:36.490589,0.1265060240963855,4,2,6,2,0.09017223910840934,5,28030,0.11789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f3b70227-ee7b-4886-8123-4467b3c8b0e0,Apartamento en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/apartamento-chamberi_vallehermoso28003-48394830497_101800/,0.03308270676691729,2024-10-29,2024-11-06 05:30:39.722869,0.10441767068273092,No especificado,2,5,3,0.14478648630522947,4,28015,0.38947368421052636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5ee78364-0ce9-4144-a267-a4af4c48bc12,Chalet en venta en Quijorna,Quijorna,https://www.pisos.com/comprar/chalet-quijorna_centro_urbano-46757662712_108500/,0.023809523809523808,2024-08-30,2024-11-06 05:30:42.494755,0.29216867469879515,5,4,6,3,0.14478648630522947,1,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25db6da7-e903-4168-b33b-57a176196b00,Loft en venta en San Andres,San Andrés (Distrito Villaverde. Madrid Capital),https://www.pisos.com/comprar/loft-villaverde_san_andres28021-45018122834_100500/,0.01071829573934837,2024-10-01,2024-11-06 05:30:45.689901,0.1937751004016064,No especificado,No especificado,0,3,0.14478648630522947,4,28021,0.06189473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7f21da8c-c118-4afe-b4ed-74f7f12df23c,Casa en venta en Calle de Tremp,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/comprar/casa-ciudad_universitaria28040-48387796025_100500/,0.042556390977443605,2024-10-11,2024-11-06 05:30:48.918687,0.18373493975903613,7,4,0,3,0.14478648630522947,0,28040,0.33642105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2ca2e0bc-1afd-425f-b559-bb80fde16a6f,Dúplex en venta en Valdetorres de Jarama,Valdetorres de Jarama,https://www.pisos.com/comprar/duplex-valdetorres_de_jarama_centro_urbano28150-48349867395_108500/,0.006892230576441102,2024-11-02,2024-11-06 05:30:51.934358,0.09538152610441766,2,2,6,3,0.14478648630522947,2,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
80915806-93b6-4b5e-bd77-06e11b465c65,Chalet en venta en Club de Golf-Molino de La Hoz,Club de Golf-Molino de la Hoz (Las Rozas de Madrid),https://www.pisos.com/comprar/chalet-club_de_golf_molino_de_la_hoz28290-48347692364_101800/,0.045112781954887216,2024-11-05,2024-11-06 05:30:55.188442,0.30020080321285136,4,4,4,3,0.14478648630522947,1,28231,0.28378947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
424fa0d3-86cb-4161-af0b-0f136de83cae,Piso en venta en Aravaca,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/comprar/piso-moncloa_aravaca_aravaca28023-40053653177_101800/,0.06390977443609022,2024-05-21,2024-11-06 05:30:58.644351,0.20682730923694775,5,5,6,3,0.14478648630522947,5,28008,0.36631578947368426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
88dd9ae3-aa04-49cb-bfc9-4aede80ef055,Chalet en venta en San Martín de La Vega,San Martín de la Vega,https://www.pisos.com/comprar/chalet-san_martin_de_la_vega_centro_urbano-48341571318_108500/,0.014035087719298246,2024-10-28,2024-11-06 05:31:01.523220,0.2048192771084337,3,3,6,3,0.14478648630522947,1,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
7e9590e4-31a9-469e-80b3-5b30f3165908,Piso en venta en Distrito Salamanca,Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-40044867190_108900/,0.3508771929824561,2024-11-05,2024-11-06 05:31:04.702825,0.4628514056224899,4,5,6,0,0.14478648630522947,5,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
d7ffbcb7-abdd-4fc4-9842-b3b54a1bdb35,Piso en venta en Goya,Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-goya28001-32580975434_100500/,0.056140350877192984,2024-10-03,2024-11-06 05:31:07.657306,0.1114457831325301,2,2,6,2,0.14478648630522947,5,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
d0e29ca3-4641-4b77-9ea2-6df4e39244ab,Chalet en venta en Valdemorillo,Valdemorillo,https://www.pisos.com/comprar/chalet-valdemorillo_centro_urbano-48361971366_102100/,0.02556390977443609,2024-11-04,2024-11-06 05:31:10.628212,0.23192771084337346,3,2,6,3,0.14478648630522947,1,28210,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
a62689c5-2bb1-4a83-91d0-f9ba48d5b983,Apartamento en venta en Cortes-Huertas,Cortes-Huertas (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/apartamento-cortes_huertas28012-40876737194_101800/,0.08471177944862154,2024-05-21,2024-11-06 05:31:13.912072,0.30020080321285136,3,3,5,3,0.14478648630522947,4,28014,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
99364570-1804-412b-bc22-0093e088fb41,Apartamento en venta en Trafalgar,Trafalgar (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/apartamento-trafalgar28010-48378409863_101800/,0.09974937343358395,2024-10-31,2024-11-06 05:31:16.676953,0.26807228915662645,4,3,5,3,0.14478648630522947,4,28015,0.38947368421052636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
cf2d7fa1-65e0-487e-b811-9712e6b994b4,Chalet en venta en Arroyo de La Vega,Arroyo de la Vega (La Moraleja),https://www.pisos.com/comprar/chalet-arroyo_de_la_vega28108-48418687904_102100/,0.049974937343358394,2024-10-30,2024-11-06 05:31:19.755883,0.2299196787148594,5,3,6,3,0.14478648630522947,1,28109,0.7010526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
93fddb6b-e409-4b7e-81a1-7b9f6f262e38,Casa adosada en venta en El Viso,Villalbilla,https://www.pisos.com/comprar/casa_adosada-villalbilla_centro_urbano-40024322466_100500/,0.02556390977443609,2024-11-05,2024-11-06 05:31:22.729635,0.19578313253012045,5,4,6,3,0.14478648630522947,0,28810,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8bbf7af5-e199-4fb6-b879-d9262ec8feec,Piso en venta en Centro,¡Vaya! Esta propiedad no tiene fotos,https://www.pisos.com/comprar/piso-san_fernando_de_henares_centro-48340238005_100200/,0.008972431077694236,2024-10-08,2024-11-06 05:31:25.474188,0.07730923694779115,3,1,5,2,0.14478648630522947,5,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35d8cac2-be74-4736-bace-e1200449e6d9,Casa en venta en Valdemorillo,Valdemorillo,https://www.pisos.com/comprar/casa-valdemorillo_centro_urbano-45922896192_101800/,0.048621553884711774,2024-07-16,2024-11-06 05:31:28.956766,0.5010040160642569,5,4,0,3,0.14478648630522947,0,28210,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3bfe85eb-a84f-480c-9831-4efa04ba691d,Piso en venta en Almendrales,Almendrales (Distrito Usera. Madrid Capital),https://www.pisos.com/comprar/piso-almendrales28026-46724562819_108500/,0.012410526315789473,2024-10-08,2024-11-06 05:31:31.627315,0.07730923694779115,2,2,6,3,0.14478648630522947,5,28026,0.07157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2379f341-0825-4448-802d-d17a18a3190c,Piso en venta en Recoletos,Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-37530359979_100500/,0.06917293233082707,2024-08-12,2024-11-06 05:31:34.915279,0.07931726907630522,2,2,6,2,0.14478648630522947,5,28001,0.7442105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
efa70a8e-8fed-45da-a980-e79b7cc82994,Piso en venta en Ibiza,Ibiza (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/piso-ibiza28009-47532184516_100500/,0.04807017543859649,2024-09-13,2024-11-06 05:31:38.073396,0.09036144578313253,3,3,5,2,0.07497467071935159,5,28009,0.41010526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
b83bc9d6-d732-4e5b-bb99-eb16fc590191,Chalet adosado en venta en Avenida de los Robles,Los Robles (Torrelodones),https://www.pisos.com/comprar/chalet_adosado-torrelodones_los_robles-41688962948_212600/,0.03383458646616541,2024-08-03,2024-11-06 05:31:40.728638,0.32028112449799195,4,5,2,2,0.3221884498480243,1,28250,0.3242105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2a92d321-9be6-4b1f-b248-7d756e5fd400,Piso en venta en Centro,Centro (Las Rozas de Madrid),https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-45852312634_100200/,0.02205012531328321,2024-07-30,2024-11-06 05:31:43.919293,0.15261044176706826,3,2,6,2,0.14478648630522947,5,28231,0.28378947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0857dea3-346b-4a19-8fa2-1670a22c37c8,Dúplex en venta en Calle Pino Negro,Navalcarnero,https://www.pisos.com/comprar/duplex-navalcarnero_centro_urbano-45095847103_101800/,0.011704260651629073,2024-11-04,2024-11-06 05:31:46.562506,0.1184738955823293,2,2,6,3,0.14478648630522947,2,28600,0.10273684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
78142323-edb9-4278-8f00-300a8e3c660c,Casa adosada en venta en Navacerrada,Navacerrada,https://www.pisos.com/comprar/casa_adosada-navacerrada_centro_urbano-48381431868_108500/,0.02481203007518797,2024-11-01,2024-11-06 05:31:49.758018,0.17570281124497988,4,3,6,3,0.14478648630522947,0,28491,0.21263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
b76c7585-7cc4-4865-932a-40c79d3c93b2,Chalet en venta en Avenida de la Casa Quemada,El Plantío (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/comprar/chalet-moncloa_aravaca_el_plantio-4197366832_107000/,0.14666666666666667,2024-08-01,2024-11-06 05:31:52.625144,0.00024297188755020068,6,7,6,3,0.14478648630522947,1,28008,0.36631578947368426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
5843ae23-1597-4066-bf21-e97ad4050a5b,Piso en venta en Calle de Norberto,San Diego (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-san_diego28053-48335618071_100500/,0.012030075187969924,2024-10-16,2024-11-06 05:31:55.326077,0.08734939759036144,3,1,2,3,0.07497467071935159,5,28038,0.07157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9b4c2572-bd5f-4139-93ab-b5347b2ae7ac,Ático en venta en Aravaca,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/comprar/atico-moncloa_aravaca_aravaca28023-45856089746_100500/,0.06516290726817042,2024-11-05,2024-11-06 05:31:58.647053,0.23995983935742968,4,4,6,2,0.14478648630522947,4,28008,0.36631578947368426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
568cfb00-6aed-4d15-beb7-16ff8eac89c0,Estudio en venta en Malasaña,Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/estudio-universidad_malasana28004-41747565856_100500/,0.016290726817042606,2024-11-04,2024-11-06 05:32:01.412442,0.043172690763052204,No especificado,1,5,3,0.14478648630522947,3,28004,0.36378947368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bf8d172b-0b9a-4ae9-9012-0f05c8e7a790,Dúplex en venta en Centro-La Estación-Prado de La Laguna,Centro-La Estación-Prado de La Laguna (San Lorenzo de El Escorial),https://www.pisos.com/comprar/duplex-centro_la_estacion_prado_de_la_laguna-47597564284_108500/,0.010666666666666666,2024-09-07,2024-11-06 05:32:04.596799,0.08433734939759036,1,2,5,3,0.14478648630522947,2,28280,0.11107368421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4b630bb3-c406-40c4-a206-8cdaa567b81f,Casa en venta en Somosaguas-Húmera-Los Ángeles,Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón),https://www.pisos.com/comprar/casa-somosaguas_humera_los_angeles28223-45057823383_101800/,0.10025062656641603,2024-06-21,2024-11-06 05:32:07.302751,0.5401606425702811,5,5,2,3,0.14478648630522947,0,28223,0.40631578947368424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
ce65391c-b205-4d40-b7c2-6d70038c28ed,Piso en venta en Carabanchel,Puerta Bonita (Distrito Carabanchel. Madrid Capital),https://www.pisos.com/comprar/piso-puerta_bonita28025-49181758952_108900/,0.018045112781954885,2024-11-05,2024-11-06 05:32:10.334334,0.09939759036144577,3,2,6,4,0.08105369807497469,5,28025,0.08210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43717155-1cfc-461f-9c93-a634a639a615,Piso en venta en Arcos,Arcos (Distrito San Blas. Madrid Capital),https://www.pisos.com/comprar/piso-arcos28037-48353186736_100200/,0.006967418546365915,2024-10-28,2024-11-06 05:32:13.722243,0.053212851405622486,2,No especificado,5,2,0.14478648630522947,5,28037,0.09010526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5b1aa2e2-a380-44b9-aad4-9f7533ed9ded,Casa en venta en Ciudalcampo-Fuente del Fresno,Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),https://www.pisos.com/comprar/casa-ciudalcampo_fuente_del_fresno28707-47598666988_101800/,0.11027568922305764,2024-09-11,2024-11-06 05:32:16.471365,0.4809236947791164,5,5,1,3,0.14478648630522947,0,28701,0.16189473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
85c8d53b-d5ea-4f71-8198-c65ec350ca2e,Apartamento en venta en Ibiza,Ibiza (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/apartamento-ibiza28009-44217431184_101800/,0.06215538847117794,2024-08-27,2024-11-06 05:32:19.719856,0.11947791164658633,3,2,6,3,0.14478648630522947,4,28009,0.41010526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
