Id,Descripción,Localización,Enlace,Precio,Última Actualización,Consumo Energético,Emisiones Co2,Tipo De Operación,Timestamp_Scrapeo,Superficie Construida,Habitaciones,Baños,Antigüedad,Conservación,Superficie Útil,Planta,Tipo De Casa
27127966-6aa0-4b98-bc67-379fac60dafe,Piso en venta en Calle de los Sagrados Corazones,Puerta del Ángel (Distrito Latina. Madrid Capital),https://www.pisos.com/comprar/piso-puerta_del_angel-45060701987_100200/,240000.0,2024-11-05,Consumo:270 kWh/m² año,Emisiones:56 Kg CO₂/m² año,compra,2024-11-05T23:55:56.781363,76.0,3,2,Más de 50 años,Reformado,No especificado,1ª,Piso
eac424dd-2692-46b7-a083-27e91eac37b5,"Piso en venta en Calle de Velázquez, cerca de Calle de Padilla",Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-40074691500_101800/,7000000.0,2024-11-05,,,compra,2024-11-05T23:55:59.414431,462.0,4,5,Más de 50 años,En buen estado,No especificado,3ª,Piso
3167da9d-e1db-43bc-b742-eb5aa31bb90f,Piso en venta en Centro,Brezo-Guardia Civil (Valdemoro),https://www.pisos.com/comprar/piso-brezo_guardia_civil28342-45856022977_100500/,138000.0,2024-09-25,Consumo:376 kWh/m² año,Emisiones:64 Kg CO₂/m² año,compra,2024-11-05T23:56:01.972056,78.0,3,1,Más de 50 años,No especificado,62.0,3ª,Piso
cf07a0b1-d9e9-49b5-8169-a330d163dac3,Piso en venta en Calle de la Arizónica,Marazuela-El Torreón (Las Rozas de Madrid),https://www.pisos.com/comprar/piso-marazuela_el_torreon28231-47546133742_100500/,429000.0,2024-11-05,,,compra,2024-11-05T23:56:04.546508,123.0,3,2,Entre 30 y 50 años,En buen estado,No especificado,2ª,Piso
3429c3d3-27c0-4bfe-943f-8cb1119d1d4f,Piso en venta en Calle de Penélope,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),https://www.pisos.com/comprar/piso-casco_historico_de_barajas-47583337472_528332/,285000.0,2024-11-05,,,compra,2024-11-05T23:56:07.397305,83.0,3,1,Entre 30 y 50 años,En buen estado,67.0,Bajo,Piso
f895ff1c-9c80-4438-92da-e9177e69e789,Casa pareada en venta en Fuencarral - El Pardo - Peñagrande,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/comprar/casa_pareada-penagrande28035-44236905306_101800/,1495000.0,2024-11-05,Consumo:104 kWh/m² año,Emisiones:53 Kg CO₂/m² año,compra,2024-11-05T23:56:09.988592,427.0,5,4,Entre 10 y 20 años,En buen estado,No especificado,No especificado,Casa
c5dfa75b-f38d-4494-bf62-f03d114b886c,"Piso en venta en Calle del General Díaz Porlier, cerca de Calle de Don Ramón de la Cruz",Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-goya28001-48367545087_100500/,1150000.0,2024-10-31,,,compra,2024-11-05T23:56:12.508371,100.0,2,3,Más de 50 años,A estrenar,No especificado,1ª,Piso
d01c8403-6079-4101-a1a9-93d9b4e236e6,Piso en venta en Calle de la Tramontana,Prado de Somosaguas (Pozuelo de Alarcón),https://www.pisos.com/comprar/piso-prado_de_somosaguas-48347330033_280500/,850000.0,2024-11-05,,,compra,2024-11-05T23:56:15.027588,165.0,3,3,No especificado,En buen estado,165.0,3ª,Piso
710eda8a-fd31-4f9f-975d-900513b5f079,"Chalet en venta en Calle Horche, 3",Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/comprar/chalet-moncloa_aravaca_aravaca28023-3548570793_109700/,3650000.0,2024-11-05,,,compra,2024-11-05T23:56:17.536597,754.0,5,7,No especificado,A estrenar,No especificado,No especificado,Chalet
f21d395c-0f87-4ac0-870e-d16eba318ca8,"Piso en venta en Calle de Tetuán, 20",Sol (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-sol_barrio28013-47545243965_109300/,1119000.0,2024-09-12,,,compra,2024-11-05T23:56:20.113150,136.0,3,3,Más de 50 años,No especificado,112.0,2ª,Piso
a792d51c-94ad-44df-b89b-3e73f61823dd,Casa unifamiliar en venta en Urbanización,Navas del Rey,https://www.pisos.com/comprar/casa_unifamiliar-navas_del_rey_centro_urbano-41745018620_101000/,247000.0,2024-10-30,,,compra,2024-11-05T23:56:22.648566,206.0,3,2,No especificado,No especificado,No especificado,No especificado,Casa
b2bc4058-9c9c-412d-979f-376fcae237fc,"Piso en venta en Avenida Levantge, S/N",Los Berrocales (Distrito Vicálvaro. Madrid Capital),https://www.pisos.com/comprar/piso-los_berrocales28052-4871436932_109700/,372000.0,2024-11-05,,,compra,2024-11-05T23:56:25.303282,115.0,3,2,No especificado,A estrenar,No especificado,1ª,Piso
96ba8b2c-556c-4fcb-b088-8833b48916de,Piso en venta en Chamberí - Almagro,Almagro (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-chamberi_almagro28010-46733675630_101800/,1580000.0,2024-11-05,Consumo:104 kWh/m² año,Emisiones:53 Kg CO₂/m² año,compra,2024-11-05T23:56:27.877320,159.0,3,3,Más de 50 años,A reformar,No especificado,3ª,Piso
f976e24d-6b50-43b9-a83d-dadd6d197e5c,Piso en venta en Calle del Porvenir,Fuente del Berro (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-fuente_del_berro28028-46734281392_100500/,320000.0,2024-11-05,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,compra,2024-11-05T23:56:30.378473,32.0,1,1,No especificado,En buen estado,No especificado,3ª,Piso
38205e0f-9a08-4e86-8f3f-bc462872ae15,"Piso en venta en Calle de Melquíades Biencinto, 27",San Diego (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-san_diego28053-4465125129_109700/,247000.0,2024-11-05,,,compra,2024-11-05T23:56:32.944733,65.0,2,2,No especificado,A estrenar,No especificado,Bajo,Piso
29255d5f-023e-44d6-9f85-7de88b86c31f,"Casa adosada en venta en Calle de Mario Vargas Llosa, cerca de Calle Jacinto Benavente",Villanueva del Pardillo,https://www.pisos.com/comprar/casa_adosada-villanueva_del_pardillo_centro_urbano-45008078709_100500/,735000.0,2024-11-05,Consumo:125 kWh/m² año,Emisiones:25 Kg CO₂/m² año,compra,2024-11-05T23:56:35.380513,390.0,4,5,Entre 20 y 30 años,No especificado,340.0,No especificado,Casa
9e788212-9c5f-4235-bd94-09f07955da69,Piso en venta en Calle de la Princesa,Casco Antiguo (Alcorcón),https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28921-48412729379_516127/,196000.0,2024-10-09,,,compra,2024-11-05T23:56:37.919424,85.0,3,1,No especificado,En buen estado,80.0,3ª,Piso
00146322-cd3f-4bf8-ba0e-f66f66c9880e,Piso en venta en Calle de Pío XII,Casco Antiguo (Coslada),https://www.pisos.com/comprar/piso-coslada_casco_antiguo28821-49170845204_998861/,158000.0,2024-11-05,Consumo:24276 kWh/m² año,Emisiones:5088 Kg CO₂/m² año,compra,2024-11-05T23:56:40.472770,76.0,3,1,Más de 50 años,En buen estado,57.0,1ª,Piso
a6625655-8f21-48c0-8ba7-2322f4ca240e,Casa pareada en venta en Villanueva de La Cañada / Villanueva de La Cañada,Núcleo Urbano (Villanueva de la Cañada),https://www.pisos.com/comprar/casa_pareada-villanueva_de_la_canada_nucleo_urbano-47583176580_100500/,775000.0,2024-10-08,Consumo:34 kWh/m² año,Emisiones:7 Kg CO₂/m² año,compra,2024-11-05T23:56:43.040778,353.0,5,5,Menos de 5 años,Reformado,No especificado,No especificado,Casa
cabb2fb6-9b9c-48b1-8f4a-30aefcdb36d4,"Chalet pareado en venta en Calle Cantabria, cerca de Calle Galicia",Serranillos del Valle,https://www.pisos.com/comprar/chalet_pareado-serranillos_del_valle_centro_urbano-45091667204_993816/,374000.0,2024-11-05,,,compra,2024-11-05T23:56:45.596680,264.0,5,4,Entre 20 y 30 años,En buen estado,264.0,No especificado,Chalet
eed5e3f3-5ae8-47dc-8f5e-07b9a503cce4,"Piso en venta en Calle de San Bernardo, cerca de Calle Gran Vía",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28015-47553968312_101000/,1230000.0,2024-10-30,,,compra,2024-11-05T23:56:48.089338,230.0,4,2,No especificado,No especificado,188.0,No especificado,Piso
f1bba0a1-fa71-4a4a-8449-7a4c9aac8189,"Piso en venta en Calle Hospital San José, 33, cerca de Travesía Hospital de San José",Centro (Getafe),https://www.pisos.com/comprar/piso-getafe_distrito_centro28901-45876867136_101800/,305000.0,2024-10-29,Consumo:315 kWh/m² año,Emisiones:65 Kg CO₂/m² año,compra,2024-11-05T23:56:50.557267,120.0,3,1,Entre 30 y 50 años,No especificado,No especificado,2ª,Piso
aac71735-91c9-448c-80f2-2b9e1bd7875d,"Apartamento en venta en Calle de San Hermenegildo, 13",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/apartamento-universidad_malasana28015-48352768614_992099/,260000.0,2024-11-05,Consumo:424 kWh/m² año,Emisiones:73 Kg CO₂/m² año,compra,2024-11-05T23:56:53.012120,45.0,1,1,No especificado,Reformado,45.0,Bajo,Otro
9336fa2e-8250-458d-ab86-f99c6c2b81a4,Piso en venta en Calle Moraleja de Enmedio,Sur-Este (Móstoles),https://www.pisos.com/comprar/piso-sur_este28938-40093852694_101800/,250837.0,2024-11-05,,,compra,2024-11-05T23:56:55.529100,65.0,2,2,No especificado,No especificado,No especificado,No especificado,Piso
69bbeec8-9edb-4d93-ab47-124ccec70ec1,Piso en venta en Travesía de Opañel,Opañel (Distrito Carabanchel. Madrid Capital),https://www.pisos.com/comprar/piso-opanel28019-48366915122_520820/,220000.0,2024-11-05,,,compra,2024-11-05T23:56:58.096381,77.0,3,1,Más de 50 años,A reformar,65.0,3ª,Piso
df0c1ce7-0b93-460c-a08c-a218c05f99b6,Piso en venta en Avenida de Niza,Rosas (Distrito San Blas. Madrid Capital),https://www.pisos.com/comprar/piso-san_blas_rosas28022-46717400081_104700/,400000.0,2024-11-05,,,compra,2024-11-05T23:57:00.635432,95.0,3,2,No especificado,En buen estado,88.0,No especificado,Piso
345bdf9f-9ca0-4644-a161-42c7b1d6b945,Piso en venta en Calle de Campo Real,Berruguete (Distrito Tetuán. Madrid Capital),https://www.pisos.com/comprar/piso-berruguete28039-43384936374_100200/,260000.0,2024-08-05,Consumo:333 kWh/m² año,Emisiones:333 Kg CO₂/m² año,compra,2024-11-05T23:57:03.321395,46.0,2,No especificado,No especificado,En buen estado,No especificado,2ª,Piso
795f86ec-294f-4fa8-bfdf-e8bb3b546364,Piso en venta en Calle del Río,Zona Suroeste (Torrejón de Ardoz),https://www.pisos.com/comprar/piso-zona_suroeste-48342066729_100200/,299000.0,2024-11-05,,,compra,2024-11-05T23:57:05.894724,146.0,3,No especificado,Entre 20 y 30 años,En buen estado,No especificado,No especificado,Piso
41f42850-79ff-4ab7-aeb2-0de309e6e53c,Chalet en venta en Calle de la Playa de Menduiña,Bonanza (Boadilla del Monte),https://www.pisos.com/comprar/chalet-bonanza_distrito-40836536809_100500/,1190000.0,2024-06-03,,,compra,2024-11-05T23:57:08.438187,570.0,7,6,Más de 50 años,No especificado,No especificado,No especificado,Chalet
73651a40-c601-465e-a85a-6d1fe3fef9b4,"Piso en venta en Calle del Concejo de Teverga, 27",Entrevías (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-47560798103_521707/,235000.0,2024-10-18,,,compra,2024-11-05T23:57:10.990157,100.0,3,2,Entre 10 y 20 años,En buen estado,95.0,3ª,Piso
93333359-ae94-4d2f-b52a-41f86146df2d,"Piso en venta en Calle de la Virgen de Loreto, 9","Colonia, Avenida de Meco (Distrito El Val. Alcalá de Henares)",https://www.pisos.com/comprar/piso-colonia_avenida_de_meco28805-40089362561_101800/,269900.0,2024-11-05,Consumo:8 kWh/m² año,Emisiones:8 Kg CO₂/m² año,compra,2024-11-05T23:57:13.605311,71.0,2,2,Menos de 5 años,No especificado,No especificado,No especificado,Piso
368d9296-da03-432e-bb13-bf601b205821,"Piso en venta en Calle Hermanos Álvarez Quintero, 22",La Alhóndiga (Getafe),https://www.pisos.com/comprar/piso-la_alhondiga28904-4797047336_109700/,272000.0,2024-11-05,,,compra,2024-11-05T23:57:16.100835,84.0,2,2,No especificado,A estrenar,No especificado,2ª,Piso
b84e2099-9dec-4eb6-9a82-3d75163fab4d,Piso en venta en Calle de José María del Boto,Puerta del Ángel (Distrito Latina. Madrid Capital),https://www.pisos.com/comprar/piso-puerta_del_angel-48358816270_100500/,189900.0,2024-11-04,,,compra,2024-11-05T23:57:18.760763,56.0,1,1,Entre 20 y 30 años,No especificado,44.0,1ª,Piso
af26017e-d3dc-4fb2-a1a7-09c74524b317,Chalet en venta en Fuencarral - El Pardo - Fuentelarreina,Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/comprar/chalet-fuentelarreina28035-43426916514_101800/,2990000.0,2024-11-05,,,compra,2024-11-05T23:57:21.338193,755.0,6,5,No especificado,En buen estado,No especificado,No especificado,Chalet
4461296e-bbcc-4d08-8f27-053588d8c142,Piso en venta en Calle del Balandro,Alameda de Osuna (Distrito Barajas. Madrid Capital),https://www.pisos.com/comprar/piso-alameda_de_osuna_barrio-45845294870_528332/,445000.0,2024-10-08,,,compra,2024-11-05T23:57:23.871877,105.0,3,2,Más de 50 años,En buen estado,90.0,2ª,Piso
59e0b7f2-48f4-4d0c-8c04-80cdc85d9ac7,"Piso en venta en Calle de la Virgen de Loreto, 18","Colonia, Avenida de Meco (Distrito El Val. Alcalá de Henares)",https://www.pisos.com/comprar/piso-colonia_avenida_de_meco28805-40895931914_101800/,374900.0,2024-11-05,Consumo:8 kWh/m² año,Emisiones:8 Kg CO₂/m² año,compra,2024-11-05T23:57:26.360797,108.0,4,2,Menos de 5 años,No especificado,No especificado,No especificado,Piso
80b1f8b6-4db8-4185-9b54-037df5da814b,Piso en venta en Calle de Muela de San Juan,Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-39169651748_101800/,174000.0,2024-10-31,,,compra,2024-11-05T23:57:28.910132,52.0,2,1,No especificado,No especificado,No especificado,1ª,Piso
44143766-0f4a-4c78-bf78-3f95edac7cbf,"Chalet en venta en Calle del Clavel, cerca de Calle de los Jardines",Los Peñascales (Torrelodones),https://www.pisos.com/comprar/chalet-los_penascales-45074808542_101800/,795000.0,2024-09-20,,,compra,2024-11-05T23:57:31.460551,514.0,7,4,Entre 20 y 30 años,No especificado,No especificado,No especificado,Chalet
3b97a0b7-8b72-4da9-ba55-ff2b18a6870c,Piso en venta en Calle del Palomar,Villamantilla,https://www.pisos.com/comprar/piso-villamantilla_centro_urbano-48359607712_100500/,140000.0,2024-11-05,,,compra,2024-11-05T23:57:33.974266,72.0,2,2,Entre 10 y 20 años,No especificado,65.0,Bajo,Piso
dfe6d21a-739b-42d9-85d8-452e67002efe,Piso en venta en Reyes,Reyes (Parla),https://www.pisos.com/comprar/piso-reyes28982-48375417587_100200/,150000.0,2024-10-31,,,compra,2024-11-05T23:57:36.615619,70.0,3,1,Entre 30 y 50 años,En buen estado,No especificado,2ª,Piso
be63d2a1-ebd8-4ddb-afa2-2051eee1483c,Chalet en venta en Calle Ronda Hispano-Americana,Nuevo Baztán,https://www.pisos.com/comprar/chalet-nuevo_baztan_centro_urbano-44231688696_100500/,220000.0,2024-11-05,,,compra,2024-11-05T23:57:39.151868,344.0,4,3,Más de 50 años,A reformar,No especificado,No especificado,Chalet
77964115-b2ce-455b-af49-4f07fef79ae9,Chalet en venta en Calle de Cervantes,Daganzo de Arriba,https://www.pisos.com/comprar/chalet-daganzo_de_arriba_centro_urbano-42584780385_100500/,220000.0,2024-11-05,,,compra,2024-11-05T23:57:41.707458,136.0,4,2,No especificado,No especificado,No especificado,No especificado,Chalet
a253f040-aa5e-4edf-914b-26b2ced08725,Piso en venta en Calle de la Farmacia,Justicia-Chueca (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-justicia_chueca28004-41763657311_100500/,875000.0,2024-11-05,,,compra,2024-11-05T23:57:44.267646,133.0,2,3,No especificado,No especificado,105.0,2ª,Piso
a19dbe42-327b-47ee-83fc-cbda6c3f0614,"Ático en venta en Calle de García de Paredes, cerca de Calle de la Santísima Trinidad",Trafalgar (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/atico-trafalgar28010-42540541411_109300/,900000.0,2024-11-05,,,compra,2024-11-05T23:57:46.829381,80.0,2,1,No especificado,Reformado,66.0,6ª,Otro
63329aaa-4ba6-437f-821e-6becf91fb63a,Dúplex en venta en Calle Avd de Las Castañeras,Castañeras (Arroyomolinos),https://www.pisos.com/comprar/duplex-arroyomolinos_castaneras-48386518937_516127/,288000.0,2024-10-07,,,compra,2024-11-05T23:57:49.433524,110.0,2,2,No especificado,En buen estado,100.0,1ª,Dúplex
704ba352-11a0-41d4-8398-34a9186ad24c,Estudio en venta en Calle de Ponce de León,Almagro (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/estudio-chamberi_almagro28010-45927046287_104700/,175000.0,2024-10-25,,,compra,2024-11-05T23:57:52.158669,17.0,No especificado,1,No especificado,En buen estado,14.0,No especificado,Estudio
33e0f55d-5eb4-48ec-af10-22d359f7910e,Chalet unifamiliar en venta en Avenida de Santander,Pedrezuela,https://www.pisos.com/comprar/chalet_unifamiliar-pedrezuela_centro_urbano-48411005149_511448/,342000.0,2024-11-05,,,compra,2024-11-05T23:57:54.734043,403.0,4,2,Entre 20 y 30 años,En buen estado,350.0,No especificado,Chalet
e16e8455-f1da-4db5-b071-1c29bc0062cc,Apartamento en venta en Avenida Hispanidad,Avanzada-La Cueva (Fuenlabrada),https://www.pisos.com/comprar/apartamento-avanzada_la_cueva28945-42594466210_100500/,211118.0,2024-11-05,,,compra,2024-11-05T23:57:57.311056,101.0,3,2,Entre 20 y 30 años,No especificado,89.0,1ª,Otro
18298e27-11de-412c-b1b3-58681b3be85e,Piso en venta en Calle Real,Navas del Rey,https://www.pisos.com/comprar/piso-navas_del_rey_centro_urbano-46728239636_990080/,137000.0,2024-10-28,Consumo:310 kWh/m² año,Emisiones:52 Kg CO₂/m² año,compra,2024-11-05T23:57:59.839201,77.0,2,1,Entre 10 y 20 años,En buen estado,58.0,1ª,Piso
904c7410-5a1b-45ba-8952-6c4aef8f0d11,"Ático en venta en Arroyomolinos, Zona de - Zona Europa",Zona Europa (Arroyomolinos),https://www.pisos.com/comprar/atico-zona_europa-47521058733_104700/,364900.0,2024-10-31,,,compra,2024-11-05T23:58:02.343905,118.0,4,3,Entre 10 y 20 años,En buen estado,100.0,No especificado,Otro
a3fdc7e3-c918-451c-86bb-896f37f1324c,"Casa adosada en venta en Calle de la Gran Vía, 12",Camarma de Esteruelas,https://www.pisos.com/comprar/casa_adosada-camarma_de_esteruelas_centro_urbano-38421574526_109700/,334800.0,2024-09-19,,,compra,2024-11-05T23:58:04.941636,119.0,3,2,No especificado,A estrenar,No especificado,No especificado,Casa
1b99a4ca-7fea-4e86-bbe5-edfc1d6a1e93,Piso en venta en Laguna Park,Laguna Park (Parla),https://www.pisos.com/comprar/piso-laguna_park28981-47581567100_100200/,190000.0,2024-11-05,Consumo:251 kWh/m² año,Emisiones:52 Kg CO₂/m² año,compra,2024-11-05T23:58:07.547973,126.0,3,2,Entre 10 y 20 años,En buen estado,No especificado,3ª,Piso
001b52e5-f35e-4371-a051-023cf7f53030,Piso en venta en Norte-Universidad,Norte-Universidad (Móstoles),https://www.pisos.com/comprar/piso-norte_universidad28932-40890981836_101800/,319700.0,2024-11-05,Consumo:64 kWh/m² año,Emisiones:14 Kg CO₂/m² año,compra,2024-11-05T23:58:10.186456,72.0,2,2,Entre 10 y 20 años,No especificado,No especificado,1ª,Piso
f2cbd856-9fc8-40c0-9f2a-9121e8f45e75,"Piso en venta en Calle del Conde de Peñalver, cerca de Calle de Don Ramón de la Cruz",Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-goya28006-48389010053_529029/,600000.0,2024-10-25,,,compra,2024-11-05T23:58:12.763170,72.0,1,1,Entre 30 y 50 años,A estrenar,72.0,7ª,Piso
0ba49af4-a6c6-4ac9-bbe1-7a322994fd3d,Piso en venta en Calle Ramón y Cajal,Centro (Getafe),https://www.pisos.com/comprar/piso-getafe_distrito_centro28902-41732884835_525255/,399900.0,2024-10-15,,,compra,2024-11-05T23:58:15.309055,317.0,5,2,No especificado,En buen estado,223.0,2ª,Piso
2e7f5e07-fb41-401f-9c7e-90546d7c1204,"Chalet en venta en Calle de Mayo, cerca de Calle de Octubre",Rejas (Distrito San Blas. Madrid Capital),https://www.pisos.com/comprar/chalet-rejas28022-40913141282_100500/,999900.0,2024-10-29,,,compra,2024-11-05T23:58:17.863192,436.0,5,3,No especificado,En buen estado,363.0,No especificado,Chalet
43b80d94-00ab-4efa-8cb6-bdd2ccba2214,Piso en venta en Calle de Fernando VI,Guadarrama,https://www.pisos.com/comprar/piso-guadarrama_centro_urbano-44173641836_101800/,169900.0,2024-10-23,,,compra,2024-11-05T23:58:20.417195,80.0,3,1,Entre 30 y 50 años,No especificado,No especificado,No especificado,Piso
15aec3fe-17ac-4f7c-90dc-2e5eced11633,Piso en venta en Loeches,Loeches,https://www.pisos.com/comprar/piso-loeches_centro_urbano-48373271847_100200/,235000.0,2024-11-04,Consumo:120 kWh/m² año,Emisiones:26 Kg CO₂/m² año,compra,2024-11-05T23:58:23.009420,133.0,3,No especificado,Entre 20 y 30 años,En buen estado,No especificado,1ª,Piso
